,num_sectn_,RES_NM_REG
4589,0013866002,Capitale-Nationale
4590,0024960000,Estrie
4591,9498001000,Bas-Saint-Laurent
4592,6933001000,Estrie
4593,8697001000,Chaudière-Appalaches
4594,0010112500,Abitibi-Témiscamingue
4595,0007340024,Chaudière-Appalaches
4596,0030722500,Outaouais
4597,0004001700,Montérégie
4598,7255001000,Montérégie
4599,3968002000,Mauricie
4600,3968003000,Mauricie
4601,0021919400,Montérégie
4602,3551002000,Lanaudière
4603,0032110000,Outaouais
4604,0004061704,Capitale-Nationale
4605,9498003500,Bas-Saint-Laurent
4606,0044040000,Capitale-Nationale
4607,0024113500,Estrie
4608,0007040000,Saguenay–Lac-Saint-Jean
4609,0013214500,Montérégie
4610,0011251100,Estrie
4611,0013301500,Estrie
4612,0013615008,Montréal
4613,9626502000,Bas-Saint-Laurent
4614,8693002000,Chaudière-Appalaches
4615,2551001000,Intersection: Laurentides + Outaouais
4616,7156001000,Montérégie
4617,7526002500,Centre-du-Québec
4618,0019130000,Bas-Saint-Laurent
4619,0001515002,Montréal
4620,9959004000,Gaspésie–Îles-de-la-Madeleine
4621,0033525000,Intersection: Laval + Laurentides
4622,7582800100,Estrie
4623,0039565000,Abitibi-Témiscamingue
4624,9788005000,Gaspésie–Îles-de-la-Madeleine
4625,0041049006,Estrie
4626,0024339000,Estrie
4627,0005030000,Laurentides
4628,0003023080,Montérégie
4629,7766001000,Centre-du-Québec
4630,0021740000,Montérégie
4631,0013207700,Montérégie
4632,0011122000,Abitibi-Témiscamingue
4633,0026710000,Chaudière-Appalaches
4634,7096003000,Montérégie
4635,0013810001,Montréal
4636,0004052018,Capitale-Nationale
4637,6655203000,Estrie
4638,0020765000,Montérégie
4639,4669002000,Saguenay–Lac-Saint-Jean
4640,0013270000,Bas-Saint-Laurent
4641,0013140000,Lanaudière
4642,0093003040,Montérégie
4643,0014120000,Estrie
4644,0025742000,Estrie
4645,0022232700,Estrie
4646,0001502005,Montérégie
4647,0002023507,Montérégie
4648,0034926000,Mauricie
4649,0014818000,Outaouais
4650,0024325000,Estrie
4651,9626501000,Bas-Saint-Laurent
4652,0016954500,Saguenay–Lac-Saint-Jean
4653,0007354000,Capitale-Nationale
4654,0036771500,Capitale-Nationale
4655,3420105000,Lanaudière
4656,4274000050,Capitale-Nationale
4657,4163101000,Capitale-Nationale
4658,0011735000,Laurentides
4659,0011232000,Estrie
4660,0053002000,Montérégie
4661,0053000800,Montérégie
4662,0017579000,Saguenay–Lac-Saint-Jean
4663,0028955000,Bas-Saint-Laurent
4664,0004006000,Montréal
4665,0020213000,Montérégie
4666,6099050000,Montérégie
4667,4734002000,Saguenay–Lac-Saint-Jean
4668,0005501000,
4669,0064089500,Intersection: Laurentides + Lanaudière
4670,0004051500,Capitale-Nationale
4671,2352001000,Abitibi-Témiscamingue
4672,0074037500,Capitale-Nationale
4673,0004028000,Lanaudière
4674,4474002000,Saguenay–Lac-Saint-Jean
4675,0004035504,Mauricie
4676,0013883950,Côte-Nord
4677,0002510502,Montréal
4678,0034326000,Lanaudière
4679,0030711000,Outaouais
4680,0001018202,Estrie
4681,0035424000,Capitale-Nationale
4682,0007357003,Capitale-Nationale
4683,0044020002,Laval
4684,0004065002,Capitale-Nationale
4685,0021912000,Montérégie
4686,0012218500,Centre-du-Québec
4687,0041039002,Estrie
4688,6073010000,Montérégie
4689,8624406000,Chaudière-Appalaches
4690,7963001000,Centre-du-Québec
4691,0001514206,Montréal
4692,0026937500,Chaudière-Appalaches
4693,0038635000,Abitibi-Témiscamingue
4694,0002512000,Montréal
4695,0001514600,Montréal
4696,0016965000,Saguenay–Lac-Saint-Jean
4697,0026350000,Intersection: Centre-du-Québec + Chaudière-Appalaches
4698,0010565000,Outaouais
4699,0014304000,Estrie
4700,0020760000,Montérégie
4701,0019950500,Gaspésie–Îles-de-la-Madeleine
4702,0002056512,Chaudière-Appalaches
4703,0025555000,Centre-du-Québec
4704,0005501708,Estrie
4705,0041045002,Estrie
4706,6127303000,Montérégie
4707,0061029000,Estrie
4708,7278001000,Intersection: Montérégie + Estrie
4709,0014823000,Outaouais
4710,0029523500,Bas-Saint-Laurent
4711,9831003000,Gaspésie–Îles-de-la-Madeleine
4712,0005511000,Estrie
4713,7834109000,Centre-du-Québec
4714,0003036000,Montérégie
4715,0021804000,Centre-du-Québec
4716,0014858000,Laurentides
4717,0011773000,Outaouais
4718,0034102500,Lanaudière
4719,6303501000,Montérégie
4720,0011241000,Estrie
4721,0005514000,Estrie
4722,0014336000,Estrie
4723,0007040006,Saguenay–Lac-Saint-Jean
4724,0013297100,Bas-Saint-Laurent
4725,9549206000,Bas-Saint-Laurent
4726,0011270500,Chaudière-Appalaches
4727,0011222800,Montérégie
4728,0012516101,Laval
4729,0004003700,Montérégie
4730,0005551001,Mauricie
4731,0016502000,Chaudière-Appalaches
4732,2664101000,Laurentides
4733,0010142000,Abitibi-Témiscamingue
4734,0001535000,Laurentides
4735,0011250500,Estrie
4736,0013286300,Gaspésie–Îles-de-la-Madeleine
4737,0061029004,Estrie
4738,0005555000,Mauricie
4739,0004026300,Lanaudière
4740,0020151000,Montérégie
4741,3137003000,Laurentides
4742,9833901000,Gaspésie–Îles-de-la-Madeleine
4743,0011145000,Abitibi-Témiscamingue
4744,0023522000,Estrie
4745,4540001000,Saguenay–Lac-Saint-Jean
4746,0013299660,Bas-Saint-Laurent
4747,8648601000,Chaudière-Appalaches
4748,0036765000,Capitale-Nationale
4749,0015850000,Lanaudière
4750,0001305708,Laval
4751,0011687500,Chaudière-Appalaches
4752,0021847500,Chaudière-Appalaches
4753,0044039000,Capitale-Nationale
4754,9626008500,Bas-Saint-Laurent
4755,0013460000,Montérégie
4756,0011729000,Laurentides
4757,0015870000,Lanaudière
4758,4274000100,Capitale-Nationale
4759,3122000500,Laurentides
4760,0023055000,Bas-Saint-Laurent
4761,0014303000,Estrie
4762,0013865200,Capitale-Nationale
4763,0044009003,Laval
4764,0016730000,Saguenay–Lac-Saint-Jean
4765,0020330000,Montérégie
4766,0005047000,Laurentides
4767,0002061013,Chaudière-Appalaches
4768,0013207000,Montérégie
4769,0010122000,Abitibi-Témiscamingue
4770,0015340000,Mauricie
4771,2876101000,Outaouais
4772,0010123000,Abitibi-Témiscamingue
4773,0015343000,Mauricie
4774,0003011020,Montérégie
4775,0007356003,Capitale-Nationale
4776,0032540000,Montérégie
4777,0003051000,Centre-du-Québec
4778,0029370000,Bas-Saint-Laurent
4779,0004050009,Capitale-Nationale
4780,0016975000,Saguenay–Lac-Saint-Jean
4781,0010472000,Montérégie
4782,0015823000,Laurentides
4783,0064097507,Lanaudière
4784,0038925000,Côte-Nord
4785,0014826000,Outaouais
4786,0007010000,Saguenay–Lac-Saint-Jean
4787,8685002000,Chaudière-Appalaches
4788,0021112500,Intersection: Montérégie + Estrie
4789,0021315000,Estrie
4790,0011273000,Chaudière-Appalaches
4791,0002514501,Montréal
4792,0005006008,Outaouais
4793,0002511500,Montréal
4794,0030305000,Outaouais
4795,0014733000,Estrie
4796,0010512000,Outaouais
4797,4542001000,Saguenay–Lac-Saint-Jean
4798,0038117500,Saguenay–Lac-Saint-Jean
4799,0016505000,Chaudière-Appalaches
4800,0013284100,Gaspésie–Îles-de-la-Madeleine
4801,0003002040,Montérégie
4802,3681000100,Mauricie
4803,0073003090,Montérégie
4804,0036912000,Capitale-Nationale
4805,8666501000,Chaudière-Appalaches
4806,0064067502,Laurentides
4807,0013276500,Bas-Saint-Laurent
4808,0034138000,Lanaudière
4809,0021127500,Montérégie
4810,8066202000,Estrie
4811,0013465000,Montérégie
4812,0022233000,Estrie
4813,0001517206,Montréal
4814,0007333012,Chaudière-Appalaches
4815,0074042500,Capitale-Nationale
4816,7338001000,Estrie
4817,0001307502,Laurentides
4818,0013254000,Bas-Saint-Laurent
4819,0001302002,Montréal
4820,0001303406,Montréal
4821,9338001000,Bas-Saint-Laurent
4822,9343001000,Bas-Saint-Laurent
4823,0036781500,Capitale-Nationale
4824,0013211100,Montérégie
4825,0007340013,Chaudière-Appalaches
4826,0001514200,Montréal
4827,0023340000,Montérégie
4828,0024362500,Estrie
4829,0013894000,Côte-Nord
4830,0014110500,Estrie
4831,0028320000,Chaudière-Appalaches
4832,0003022570,Montérégie
4833,0003039500,Montérégie
4834,0004001760,Montérégie
4835,0011237500,Estrie
4836,0015339000,Mauricie
4837,0002077000,Bas-Saint-Laurent
4838,0012235500,Centre-du-Québec
4839,0015712000,Mauricie
4840,6077310000,Montérégie
4841,0001932500,Laval
4842,0004013990,Montréal
4843,0004005000,Montréal
4844,8624404750,Chaudière-Appalaches
4845,0013272600,Bas-Saint-Laurent
4846,0044038001,Capitale-Nationale
4847,0064049000,Laurentides
4848,0002514200,Montréal
4849,0017539000,Chaudière-Appalaches
4850,9546100500,Bas-Saint-Laurent
4851,8481506000,Estrie
4852,0023440000,Bas-Saint-Laurent
4853,9562002000,Bas-Saint-Laurent
4854,0074037510,Capitale-Nationale
4855,0005027000,Outaouais
4856,0041039003,Estrie
4857,0044038000,Capitale-Nationale
4858,0007358030,Capitale-Nationale
4859,0017578500,Saguenay–Lac-Saint-Jean
4860,0002016501,Montréal
4861,0074037502,Capitale-Nationale
4862,0010730000,Outaouais
4863,0014720000,Estrie
4864,0031732500,Outaouais
4865,7774002000,Intersection: Centre-du-Québec + Estrie
4866,0013227500,Centre-du-Québec
4867,0016940000,Saguenay–Lac-Saint-Jean
4868,7156101000,Montérégie
4869,4276002000,Capitale-Nationale
4870,0013299200,Bas-Saint-Laurent
4871,2139001000,Abitibi-Témiscamingue
4872,7249001000,Montérégie
4873,8593201000,Chaudière-Appalaches
4874,0004026006,Montréal
4875,0013883060,Côte-Nord
4876,0023342000,Montérégie
4877,7096002000,Montérégie
4878,S001519132,Laval
4879,8633102000,Chaudière-Appalaches
4880,0001022506,Estrie
4881,0002018051,Montréal
4882,8693001000,Chaudière-Appalaches
4883,0020325000,Montérégie
4884,0003018000,Montérégie
4885,7248001000,Montérégie
4886,0007051500,Saguenay–Lac-Saint-Jean
4887,0004062004,Capitale-Nationale
4888,0002052000,Chaudière-Appalaches
4889,0005554014,Mauricie
4890,0004057014,Capitale-Nationale
4891,9221100100,Bas-Saint-Laurent
4892,9176204000,Bas-Saint-Laurent
4893,0011271500,Chaudière-Appalaches
4894,0013249000,Chaudière-Appalaches
4895,0003010520,Montérégie
4896,0033840000,Montérégie
4897,9392006000,Bas-Saint-Laurent
4898,4127201000,Capitale-Nationale
4899,0011728000,Laurentides
4900,0004061703,Capitale-Nationale
4901,0007345541,Capitale-Nationale
4902,0027545000,Chaudière-Appalaches
4903,6558101000,Montérégie
4904,0001508530,Montérégie
4905,0044040003,Capitale-Nationale
4906,0030705000,Outaouais
4907,9879001000,Gaspésie–Îles-de-la-Madeleine
4908,0001020306,Estrie
4909,0002024010,Montérégie
4910,0013248500,Chaudière-Appalaches
4911,0005554000,Mauricie
4912,7132001000,Montérégie
4913,6158230000,Montérégie
4914,9562006000,Bas-Saint-Laurent
4915,4540500100,Saguenay–Lac-Saint-Jean
4916,3030510000,Montérégie
4917,3268301000,Laurentides
4918,0001515006,Montréal
4919,4066102000,Capitale-Nationale
4920,0044045006,Capitale-Nationale
4921,0034741000,Lanaudière
4922,4673003000,Saguenay–Lac-Saint-Jean
4923,0013890100,Côte-Nord
4924,0016145000,Centre-du-Québec
4925,0017327000,Chaudière-Appalaches
4926,0027740000,Chaudière-Appalaches
4927,8594102000,Chaudière-Appalaches
4928,0019550500,Bas-Saint-Laurent
4929,0014335000,Estrie
4930,7922920000,Centre-du-Québec
4931,0015338000,Mauricie
4932,0004023000,Montréal
4933,0007338000,Chaudière-Appalaches
4934,0002023005,Montérégie
4935,1943001100,Abitibi-Témiscamingue
4936,9190404000,Bas-Saint-Laurent
4937,7098003000,Montérégie
4938,0007030014,Saguenay–Lac-Saint-Jean
4939,0011662800,Centre-du-Québec
4940,6365301000,Montérégie
4941,0017007000,Intersection: Capitale-Nationale + Saguenay–Lac-Saint-Jean
4942,0011788500,Abitibi-Témiscamingue
4943,9262105000,Bas-Saint-Laurent
4944,0004013887,Montréal
4945,9662003000,Bas-Saint-Laurent
4946,0025710000,Estrie
4947,0022721000,Montérégie
4948,4076002000,Capitale-Nationale
4949,9944003000,Gaspésie–Îles-de-la-Madeleine
4950,0013278200,Gaspésie–Îles-de-la-Madeleine
4951,0023660000,Montérégie
4952,0014116700,Estrie
4953,0016540000,Centre-du-Québec
4954,7266101000,Montérégie
4955,0014811000,Outaouais
4956,0022435000,Montérégie
4957,0004002000,Montérégie
4958,0023245000,Bas-Saint-Laurent
4959,1889001000,Abitibi-Témiscamingue
4960,0013113000,Lanaudière
4961,0005006000,Outaouais
4962,8478202000,Estrie
4963,0097352505,Capitale-Nationale
4964,0003530000,Montérégie
4965,0007358020,Capitale-Nationale
4966,0039347700,Abitibi-Témiscamingue
4967,0004050000,Capitale-Nationale
4968,0007345542,Capitale-Nationale
4969,2499001000,Outaouais
4970,9788004000,Gaspésie–Îles-de-la-Madeleine
4971,0001302006,Montréal
4972,4088000100,Capitale-Nationale
4973,0017565000,Capitale-Nationale
4974,0022122500,Montérégie
4975,0013210950,Montérégie
4976,6127301500,Montérégie
4977,2691001000,Laurentides
4978,0022310000,Montérégie
4979,0034346000,Lanaudière
4980,0023527500,Intersection: Montérégie + Estrie
4981,7582002000,Estrie
4982,4676001000,Saguenay–Lac-Saint-Jean
4983,0001013150,Montérégie
4984,0024352500,Estrie
4985,0001015625,Montérégie
4986,0002024005,Montérégie
4987,6396401000,Montérégie
4988,0020443000,Chaudière-Appalaches
4989,0014349000,Estrie
4990,6099030000,Montérégie
4991,0016515000,Intersection: Centre-du-Québec + Chaudière-Appalaches
4992,0002004820,Montérégie
4993,0019925000,Gaspésie–Îles-de-la-Madeleine
4994,0026142500,Centre-du-Québec
4995,0011717000,Intersection: Laval + Laurentides
4996,0004013881,Montréal
4997,0033540000,Intersection: Laurentides + Lanaudière
4998,0004011800,Montréal
4999,0023130000,Montérégie
5000,3931500100,Mauricie
5001,0036763000,Capitale-Nationale
5002,0032305000,Outaouais
5003,0013286200,Gaspésie–Îles-de-la-Madeleine
5004,0010965000,Nord-du-Québec
5005,0012516700,Laval
5006,0021022500,Estrie
5007,0097350000,Capitale-Nationale
5008,9641001000,Bas-Saint-Laurent
5009,0011328500,Intersection: Abitibi-Témiscamingue + Nord-du-Québec
5010,0036780000,Capitale-Nationale
5011,6151030000,Montérégie
5012,0020465000,Chaudière-Appalaches
5013,0011681500,Chaudière-Appalaches
5014,0035125000,Mauricie
5015,4939001000,Côte-Nord
5016,0019940000,Gaspésie–Îles-de-la-Madeleine
5017,3947603000,Mauricie
5018,0005551501,Mauricie
5019,0007020008,Saguenay–Lac-Saint-Jean
5020,0025310000,Estrie
5021,6491101000,Montérégie
5022,0036782500,Capitale-Nationale
5023,9454000500,Bas-Saint-Laurent
5024,0030915000,Outaouais
5025,0013826600,Intersection: Lanaudière + Mauricie
5026,3848005000,Mauricie
5027,0024705000,Estrie
5028,2276001000,Abitibi-Témiscamingue
5029,0036057500,Capitale-Nationale
5030,0001303604,Montréal
5031,0013805500,Montérégie
5032,0021673000,Chaudière-Appalaches
5033,0003115000,Lanaudière
5034,0014824500,Outaouais
5035,0013288400,Gaspésie–Îles-de-la-Madeleine
5036,0026715000,Chaudière-Appalaches
5037,0001023404,Estrie
5038,0004057030,Capitale-Nationale
5039,0010936000,Abitibi-Témiscamingue
5040,0014827000,Outaouais
5041,0016909000,Saguenay–Lac-Saint-Jean
5042,0057332501,Capitale-Nationale
5043,0013890400,Côte-Nord
5044,0020615000,Estrie
5045,0011727000,Laurentides
5046,0044032502,Capitale-Nationale
5047,0021240000,Estrie
5048,0021919000,Montérégie
5049,6990001000,Estrie
5050,0005503902,Estrie
5051,4821101000,Nord-du-Québec
5052,4417801000,Capitale-Nationale
5053,0001517205,Montréal
5054,0017555000,Capitale-Nationale
5055,0003036003,Montérégie
5056,0074047006,Capitale-Nationale
5057,0013892200,Côte-Nord
5058,0004056004,Capitale-Nationale
5059,8245201000,Chaudière-Appalaches
5060,0007050000,Saguenay–Lac-Saint-Jean
5061,0005511504,Estrie
5062,0002058132,Chaudière-Appalaches
5063,0004038500,Mauricie
5064,0001514603,Montréal
5065,0001517202,Montréal
5066,0001505000,Montérégie
5067,0016737500,Intersection: Saguenay–Lac-Saint-Jean + Nord-du-Québec
5068,0001518601,Montréal
5069,9728802000,Gaspésie–Îles-de-la-Madeleine
5070,0027352000,Chaudière-Appalaches
5071,0021617500,Estrie
5072,7052402000,Montérégie
5073,8134101000,Centre-du-Québec
5074,8931001000,Chaudière-Appalaches
5075,0022617000,Centre-du-Québec
5076,0011250000,Estrie
5077,0016972500,Saguenay–Lac-Saint-Jean
5078,9877101000,Gaspésie–Îles-de-la-Madeleine
5079,6456801000,Montérégie
5080,0013210955,Montérégie
5081,0007338034,Chaudière-Appalaches
5082,0003011000,Montérégie
5083,0004002500,Montérégie
5084,0044040005,Capitale-Nationale
5085,0036241000,Capitale-Nationale
5086,0013611500,Montréal
5087,0011783000,Abitibi-Témiscamingue
5088,8245102000,Chaudière-Appalaches
5089,0004036500,Mauricie
5090,0013607508,Montréal
5091,0052015000,Montréal
5092,0013845500,Capitale-Nationale
5093,0044022802,Laval
5094,6558002000,Intersection: Montérégie + Estrie
5095,0010130500,Abitibi-Témiscamingue
5096,0020216000,Montérégie
5097,0021840000,Chaudière-Appalaches
5098,0030722000,Outaouais
5099,0020147000,Montérégie
5100,0017580000,Saguenay–Lac-Saint-Jean
5101,0001519500,Laval
5102,6498001000,Montérégie
5103,0013886500,Côte-Nord
5104,0013215006,Montérégie
5105,3097201000,Laurentides
5106,9360002000,Bas-Saint-Laurent
5107,0007340000,Chaudière-Appalaches
5108,0002013000,Montréal
5109,6698002000,Estrie
5110,0002002150,Montérégie
5111,0021902500,Montérégie
5112,0023560000,Montérégie
5113,0016147500,Centre-du-Québec
5114,0001021202,Estrie
5115,0013257500,Bas-Saint-Laurent
5116,4892001000,Côte-Nord
5117,0007060014,Saguenay–Lac-Saint-Jean
5118,0016917500,Saguenay–Lac-Saint-Jean
5119,0002036000,Montérégie
5120,0002049500,Chaudière-Appalaches
5121,0015319000,Mauricie
5122,9397002000,Bas-Saint-Laurent
5123,0064090000,Lanaudière
5124,0005006005,Outaouais
5125,0024962500,Estrie
5126,4640001000,Saguenay–Lac-Saint-Jean
5127,0034883500,Mauricie
5128,0015545500,Mauricie
5129,0004057008,Capitale-Nationale
5130,0004054000,Capitale-Nationale
5131,0001514604,Montréal
5132,3724002000,Mauricie
5133,0004013900,Montréal
5134,8646602000,Chaudière-Appalaches
5135,0039172000,Abitibi-Témiscamingue
5136,9678201000,Bas-Saint-Laurent
5137,0030915500,Outaouais
5138,0022123000,Montérégie
5139,0024135000,Estrie
5140,0004023001,Montréal
5141,7067101000,Montérégie
5142,0001301506,Montréal
5143,0004036505,Mauricie
5144,0007345015,Capitale-Nationale
5145,0030704000,Outaouais
5146,0013866001,Capitale-Nationale
5147,0013292800,Gaspésie–Îles-de-la-Madeleine
5148,0021436000,Estrie
5149,8657102000,Chaudière-Appalaches
5150,0005555002,Mauricie
5151,6095000100,Montérégie
5152,0004011500,Montréal
5153,0013872500,Capitale-Nationale
5154,0002006601,Montérégie
5155,9035501000,Chaudière-Appalaches
5156,0024125000,Estrie
5157,0005504604,Estrie
5158,0015827000,Laurentides
5159,0002531000,Lanaudière
5160,8134102000,Centre-du-Québec
5161,0004013935,Montréal
5162,0073003000,Montérégie
5163,0053004000,Montérégie
5164,4053003000,Capitale-Nationale
5165,0025305000,
5166,0013246500,Chaudière-Appalaches
5167,4734001000,Saguenay–Lac-Saint-Jean
5168,0038237500,Abitibi-Témiscamingue
5169,0022760000,Montérégie
5170,0007340012,Chaudière-Appalaches
5171,0022680000,Intersection: Centre-du-Québec + Chaudière-Appalaches
5172,0012543000,Lanaudière
5173,0004056000,Capitale-Nationale
5174,0007030000,Saguenay–Lac-Saint-Jean
5175,3061002000,Laurentides
5176,0007020002,Saguenay–Lac-Saint-Jean
5177,0044040004,Capitale-Nationale
5178,0044022005,Laval
5179,0020435000,Chaudière-Appalaches
